id,ra,dec,ra_mag,dec_mag
28595,2.276041,80.233467,2.337262,80.220703
28596,2.272274,80.233452,2.333951,80.220734
28597,2.267626,80.245247,2.331383,80.23278
28598,2.097405,80.224731,2.159392,80.211929
28599,2.222041,80.195473,2.27935,80.18232
28600,0.439245,79.935661,0.507251,79.921295
28601,1.610608,80.15509,1.673902,80.140297
28602,1.987419,80.176537,2.048786,80.162659
28603,2.149914,80.166954,2.205303,80.152885
28604,2.006877,80.114052,2.062202,80.099571
28605,1.731771,80.037018,1.784941,80.023232
28606,1.617594,80.267876,1.684083,80.255272
28607,2.096747,80.329002,2.167348,80.318153
28608,2.125626,80.307556,2.193668,80.296638
6153628,17.592794,83.141319,17.797445,83.137703
6153629,16.839478,83.133835,17.049835,83.129318
6153630,16.880754,83.197777,17.096228,83.193108
6153631,17.033327,83.169609,17.2477,83.165184
6153632,17.134611,83.194687,17.352718,83.190125
6153633,15.624503,83.368546,15.833504,83.364899
6153634,15.671234,83.333092,15.879667,83.329758
6153635,15.673287,83.334244,15.881913,83.330894
6153636,15.679739,83.35807,15.888929,83.354523
6153637,15.660273,83.338463,15.86907,83.335075
6153638,15.657388,83.337982,15.866154,83.334633
6153639,15.517974,83.339096,15.726982,83.33593
6153640,16.115534,83.390488,16.322269,83.386284
6153641,15.920633,83.339279,16.126459,83.335938
6153642,15.803997,83.323746,16.011957,83.320747
6153643,15.476945,83.314514,15.685741,83.312035
6153644,15.475501,83.31485,15.684613,83.31234
6153645,15.768475,83.309448,15.976468,83.306786
6153646,15.742929,83.307175,15.952183,83.304962
6153647,15.896303,83.283188,16.104076,83.28109
6153648,15.954317,83.282196,16.163399,83.280128
3120020,27.789917,82.606926,27.924074,82.592819
3120021,27.836334,82.611115,27.970406,82.596931
3120022,27.992401,82.602608,28.123384,82.588287
3120023,28.401991,82.540604,28.540468,82.526047
3120024,28.409166,82.542633,28.54751,82.528008
3120025,28.348885,82.533112,28.48517,82.518303
3120026,28.735611,82.687263,28.867161,82.672295
3120027,28.700089,82.679314,28.831676,82.664436
3120028,28.212038,82.565903,28.344112,82.551514
3120029,28.175875,82.566566,28.30843,82.552147
3120030,28.331236,82.545845,28.469809,82.531281
3120031,28.870134,82.637367,29.000183,82.622307
3120032,28.859196,82.637138,28.988888,82.622009
3120033,29.127739,82.666191,29.255758,82.651054
3120034,29.261467,82.522324,29.385405,82.506439
3120035,28.647499,82.535446,28.787867,82.519981
3120036,29.177029,82.5242,29.302906,82.508614
3120037,28.82666,82.52729,28.962435,82.511757
3120038,29.122066,82.518509,29.249634,82.502693
3120039,29.329636,82.661911,29.450363,82.646667
3120040,29.328047,82.655815,29.449631,82.640617
20828299,10.921179,80.472282,11.004983,80.468155
20828300,10.972358,80.464775,11.056096,80.460632
20828301,10.997426,80.477371,11.08353,80.473099
20828302,10.78595,80.453918,10.864888,80.448906
20828303,10.938412,80.44915,11.018958,80.444817
20828304,11.553606,80.400375,11.643183,80.393669
20828305,10.976701,80.387215,11.058565,80.379478
20828306,10.586585,80.168594,10.669961,80.161903
20828307,11.123667,80.171127,11.206016,80.163887
20828308,11.114395,80.17321,11.19679,80.165947
20828309,11.102781,80.208519,11.186861,80.20237
20828310,11.128454,80.153275,11.209975,80.145859
20828311,11.890431,80.200638,11.96821,80.194656
20828312,12.012195,80.20285,12.089272,80.196815
20828313,10.496901,80.941956,10.590999,80.932877
20828314,10.503689,80.949799,10.597867,80.940697
20828315,10.342354,80.890526,10.437555,80.881935
20828316,10.637958,80.953278,10.731035,80.944916
20828317,10.637783,80.954865,10.730904,80.946526
20828318,11.001175,80.93869,11.098135,80.930435
20828319,12.16941,80.539452,12.243749,80.532509
9160503,33.952518,81.740524,34.053631,81.72641
9160504,34.19278,81.743591,34.286667,81.729881
9160505,34.45652,81.71962,34.542301,81.705917
9160506,33.763176,81.643623,33.868374,81.631828
9160507,33.871407,81.57814,33.972218,81.56826
9160508,33.589016,81.541977,33.693581,81.532494
9160509,33.812687,81.535629,33.913494,81.526306
9160510,33.255081,81.601151,33.366062,81.589996
9160511,33.641266,81.897568,33.755119,81.881866
9160512,33.360592,81.881081,33.475105,81.865257
9160513,33.26046,81.863197,33.37841,81.847527
9160514,33.262299,81.862503,33.380692,81.846855
9160515,33.204933,81.854218,33.324551,81.838737
9160516,33.962055,81.955269,34.071644,81.939095
9160517,33.961308,81.955391,34.070518,81.939194
9160518,34.104675,81.936279,34.21283,81.920189
9160519,33.926731,81.908112,34.039654,81.892418
9160520,32.888882,81.731041,33.005875,81.717224
9160521,33.356239,81.612137,33.467861,81.600769
9160522,33.461308,81.621033,33.571949,81.609634
9160523,33.70092,81.587074,33.806732,81.576942
28609,2.044219,80.2911,2.110629,80.280052
28610,1.611364,80.230667,1.673323,80.217476
28611,1.664594,80.218063,1.726473,80.204872
28612,2.27393,80.185074,2.331179,80.171921
28613,1.972306,80.106636,2.029507,80.091995
28614,1.399911,80.376358,1.477432,80.364578
28615,1.399764,80.375023,1.477174,80.363205
28616,0.011128,80.316116,0.090173,80.302162
28617,1.480877,80.39389,1.561437,80.381996
28618,2.387343,80.3554,2.46314,80.345741
28619,2.888673,80.355492,2.978221,80.347206
28620,2.927095,80.336075,3.017939,80.327759
28621,2.520272,80.236031,2.590818,80.22451
28622,3.399714,80.27005,3.477689,80.261406
28623,3.398625,80.270439,3.476716,80.261826
28624,3.439386,80.257957,3.516189,80.249504
28625,3.185985,80.269501,3.268447,80.260284
28626,3.294841,80.25943,3.372933,80.25058
28627,3.116495,80.2612,3.201715,80.25177
28628,3.806655,80.315559,3.882283,80.306717
28629,3.747889,80.346352,3.82735,80.338104
15057763,5.208864,81.118919,5.341298,81.111275
15057764,5.485948,80.95211,5.593005,80.944229
15057765,5.488788,80.937286,5.593881,80.929108
15057766,5.49132,80.937256,5.596331,80.928986
15057767,5.428207,80.842163,5.530766,80.83223
15057768,5.900715,80.844971,6.018734,80.834846
15057769,5.458788,80.832092,5.561815,80.822189
15057770,5.834965,80.817589,5.948159,80.80761
15057771,6.381561,81.066368,6.503333,81.059036
15057772,6.814977,81.07531,6.943205,81.067429
15057773,7.157582,81.076118,7.283065,81.067833
15057774,7.158657,81.076088,7.284305,81.067757
15057775,7.516097,81.088882,7.632714,81.080063
15057776,7.400237,81.057953,7.519976,81.049332
15057777,6.457199,80.946892,6.583811,80.938713
15057778,6.408094,80.928886,6.534629,80.920677
15057779,6.042698,80.633278,6.156735,80.62429
15057780,6.136157,80.615715,6.250369,80.606636
15057781,5.690104,80.794174,5.798441,80.784142
15057782,5.783914,80.773964,5.894428,80.764679
15057783,5.800245,80.724998,5.90574,80.71637
20828320,10.241425,80.49324,10.318534,80.487434
20828321,14.110277,80.746674,14.197562,80.736984
20828322,14.096682,80.478165,14.188686,80.469658
20828323,14.082246,80.471375,14.174185,80.462883
20828324,14.066451,80.474396,14.158123,80.465912
20828325,13.993127,80.471306,14.084039,80.462723
20828326,14.561322,80.49884,14.653782,80.490555
20828327,14.404681,80.47776,14.498083,80.469589
20828328,14.283603,80.473747,14.377124,80.465401
20828329,14.289101,80.479164,14.382802,80.470749
20828330,14.133934,80.465912,14.225821,80.45742
20828331,14.208509,80.45787,14.299911,80.449425
20828332,14.818331,80.541756,14.91066,80.533195
20828333,14.718682,80.52018,14.810909,80.511597
20828334,12.938859,80.754227,13.012444,80.746231
20828335,12.840417,80.740166,12.915667,80.732338
20828336,12.921726,80.728241,12.996243,80.720383
20828337,14.107301,80.74984,14.194616,80.740173
20828338,14.119139,80.754097,14.206867,80.744324
20828339,13.381123,80.839996,13.447996,80.83107
20828340,13.378863,80.837631,13.44572,80.828735
12127990,26.894068,81.445564,27.018845,81.433159
12127991,26.848351,81.445747,26.97393,81.433556
12127992,26.944794,81.422073,27.070349,81.410088
12127993,25.929539,81.38562,26.076609,81.37529
12127994,26.147259,81.38253,26.290163,81.372025
12127995,27.846085,81.350456,27.962475,81.339851
12127996,27.84177,81.351669,27.958628,81.341049
12127997,27.799807,81.388054,27.918556,81.376862
12127998,27.725052,81.390602,27.84284,81.379303
12127999,27.629158,81.418243,27.747829,81.406509
12128000,27.487078,81.329529,27.603325,81.319038
12128001,27.358936,81.423744,27.480169,81.411896
12128002,27.463917,81.441376,27.586416,81.429321
12128003,27.415604,81.414284,27.536705,81.402405
12128004,27.61441,81.254868,27.726038,81.244026
12128005,28.300756,81.155762,28.419537,81.1446
12128006,28.007013,81.355858,28.123165,81.345345
12128007,28.045425,81.346069,28.160446,81.335686
12128008,27.868692,81.35273,27.985111,81.342133
12128009,27.862564,81.348709,27.978958,81.338226
12128010,28.502975,81.300186,28.620487,81.28923
3120041,29.075678,82.51886,29.204807,82.503479
3120042,29.162626,82.509064,29.29026,82.493652
3120043,29.177862,82.497276,29.305296,82.48185
3120044,24.35557,82.691452,24.536989,82.679146
3120045,25.14506,82.692932,25.308567,82.680717
3120046,25.049957,82.671692,25.212542,82.659576
3120047,24.870872,82.645828,25.036703,82.633881
3120048,24.860756,82.661339,25.026945,82.649361
3120049,23.712097,82.577362,23.89847,82.565254
3120050,24.68792,82.538116,24.848513,82.526863
3120051,24.57324,82.582161,24.740404,82.570595
3120052,26.278347,82.561668,26.4254,82.549416
3120053,26.447802,82.563385,26.593391,82.55114
3120054,24.930141,82.535011,25.08815,82.523567
3120055,25.406418,82.469025,25.555765,82.456795
3120056,25.417578,82.468758,25.56671,82.456474
3120057,25.516247,82.520309,25.666508,82.50798
3120058,25.477655,82.522469,25.627419,82.51001
3120059,23.87636,82.464226,24.055994,82.453156
3120060,23.333527,82.41523,23.518091,82.404526
3120061,23.775154,82.426842,23.952543,82.415749
6153649,15.948117,83.282288,16.157604,83.280296
6153650,15.901474,83.283813,16.109024,83.281815
6153651,16.043451,83.273705,16.25227,83.271614
6153652,16.094713,83.273056,16.306307,83.270752
6153653,16.19021,83.264618,16.400475,83.262413
6153654,16.204433,83.257095,16.414234,83.254982
6153655,16.201756,83.257256,16.411329,83.25515
6153656,16.165859,83.265526,16.376665,83.263161
6153657,16.101624,83.284203,16.312008,83.281731
6153658,15.96321,83.26786,16.173763,83.26606
6153659,15.994378,83.269936,16.204994,83.268097
6153660,15.691047,83.286537,15.900272,83.284912
6153661,15.985368,83.261047,16.195707,83.259232
6153662,15.987838,83.263084,16.197559,83.261223
6153663,15.763526,83.254295,15.972573,83.252953
6153664,15.985368,83.264168,16.195805,83.26236
6153665,15.695052,83.247429,15.903637,83.246071
6153666,15.9165,83.273041,16.127213,83.271194
6153667,16.818882,83.283348,17.028109,83.279495
6153668,17.093168,83.291962,17.305611,83.287933
6153669,17.097099,83.292404,17.310169,83.288429
9160524,36.722431,81.654137,36.805168,81.64241
9160525,36.059723,81.49395,36.138214,81.482521
9160526,33.84864,81.528717,33.949368,81.519394
9160527,34.50053,81.492897,34.596901,81.483345
9160528,34.394913,81.472557,34.493351,81.462685
9160529,34.612492,81.503387,34.706646,81.493729
9160530,35.179661,81.505196,35.262684,81.494858
9160531,35.183998,81.504326,35.267216,81.494095
9160532,35.311214,81.537598,35.390057,81.52652
9160533,35.310921,81.537567,35.390057,81.526566
9160534,35.313866,81.551781,35.393993,81.540604
9160535,34.815807,81.429657,34.903172,81.419182
9160536,34.873417,81.436661,34.957756,81.426064
9160537,34.99728,81.459839,35.078491,81.449066
9160538,34.994125,81.459953,35.075649,81.449135
9160539,35.104622,81.462883,35.188465,81.452309
9160540,34.796562,81.453918,34.883575,81.443382
9160541,34.957325,81.45417,35.038929,81.443321
9160542,35.278046,81.456459,35.361244,81.446045
9160543,35.303188,81.458542,35.385635,81.447777
9160544,38.429043,81.876686,38.481457,81.860054
28630,3.786603,80.327965,3.863726,80.319389
28631,3.722484,80.281815,3.796937,80.27343
28632,3.788963,80.281723,3.863415,80.273346
28633,3.651752,80.267029,3.727238,80.258682
28634,3.776422,80.27594,3.85083,80.267555
28635,3.880591,80.277344,3.954998,80.269203
28636,3.368374,80.059784,3.424484,80.047325
28637,3.267383,80.086205,3.325778,80.073669
28638,3.524949,80.040558,3.579289,80.028091
28639,2.558441,80.34375,2.637886,80.335602
28640,2.741207,80.357765,2.826884,80.349632
28641,3.597995,80.372765,3.68614,80.364395
28642,3.731597,80.35041,3.816827,80.342262
28643,3.463852,80.308037,3.544931,80.298325
28644,3.46337,80.308762,3.544028,80.299034
28645,3.731639,80.338287,3.811035,80.330017
28646,3.74196,80.342529,3.821803,80.334236
28647,3.727538,80.297882,3.802503,80.289169
28648,3.693502,80.295174,3.770466,80.286346
28649,3.842123,80.276527,3.915447,80.268623
28650,3.895967,80.27285,3.970339,80.264687
20828341,13.38343,80.815041,13.451215,80.80616
20828342,13.941764,80.754738,14.029496,80.745178
20828343,13.749929,80.766106,13.829673,80.756989
20828344,13.714569,80.769516,13.794407,80.760399
20828345,13.88955,80.689552,13.975183,80.680595
20828346,13.346175,80.541573,13.425426,80.53376
20828347,13.455266,80.707268,13.531808,80.699097
20828348,13.732893,80.647507,13.817035,80.639305
20828349,13.739633,80.630272,13.825399,80.622032
20828350,14.78191,80.720551,14.876915,80.711288
20828351,14.124708,80.733742,14.212632,80.724464
20828352,14.186626,80.735146,14.274347,80.725632
20828353,14.825789,80.715126,14.920738,80.705872
20828354,14.295886,80.74794,14.388591,80.73864
20828355,14.328235,80.742119,14.420882,80.732834
20828356,14.423811,80.778915,14.522093,80.769928
20828357,14.3698,80.768562,14.466748,80.759529
20828358,14.267525,80.806038,14.364395,80.796783
20828359,14.148681,80.790672,14.24175,80.78138
20828360,14.12894,80.790794,14.221929,80.781563
20828361,14.257907,80.776276,14.352782,80.767113
28651,3.939464,80.270821,4.01448,80.263039
28652,2.526278,80.178825,2.593413,80.165512
28653,2.348941,80.173027,2.410154,80.159225
28654,2.678808,80.173332,2.748561,80.160568
28655,3.305634,80.11245,3.366809,80.101028
28656,2.736978,80.383095,2.823707,80.373962
28657,2.736353,80.382706,2.823597,80.373642
28658,2.854582,80.363655,2.942047,80.354965
28659,3.001608,80.368279,3.087515,80.35952
28660,3.059893,80.375481,3.145404,80.366737
28661,3.059893,80.374535,3.145396,80.365807
28662,3.224523,80.364738,3.306713,80.355713
28663,3.15625,80.362297,3.238708,80.353325
28664,3.322472,80.357361,3.404875,80.348022
28665,3.520596,80.349258,3.606822,80.34037
28666,3.33417,80.200752,3.40523,80.190819
28667,3.316005,80.340813,3.397523,80.331017
28668,3.548509,80.33638,3.633358,80.327087
28669,3.551253,80.335274,3.636204,80.325974
28670,3.533255,80.326385,3.616141,80.316948
28671,5.916388,80.573761,6.028809,80.563911
15057784,5.841874,80.715141,5.946255,80.706551
15057785,5.804261,80.722008,5.908796,80.713364
15057786,5.929201,80.707169,6.034665,80.698692
15057787,5.833656,80.71843,5.938257,80.709839
15057788,5.828778,80.712074,5.933308,80.703468
15057789,5.11235,80.643639,5.214681,80.63591
15057790,5.13957,80.622864,5.241728,80.615013
15057791,5.641722,80.644661,5.739995,80.636673
15057792,5.79727,80.644402,5.89669,80.636475
15057793,5.823908,80.703224,5.92756,80.694733
15057794,5.850202,80.707573,5.954683,80.698975
15057795,5.849312,80.70739,5.953366,80.698845
15057796,5.728339,80.628265,5.826426,80.620132
15057797,6.052928,80.686974,6.162833,80.678535
15057798,6.052928,80.686028,6.162822,80.677597
15057799,5.955273,80.65638,6.066302,80.648262
15057800,6.073212,80.625061,6.187151,80.616051
15057801,6.090579,80.620827,6.204466,80.611832
15057802,6.224756,80.606323,6.338813,80.596893
15057803,6.186975,80.606476,6.301078,80.596909
15057804,6.428083,80.605911,6.541466,80.596283
9160545,38.40332,81.884895,38.456768,81.86834
9160546,38.424294,81.895775,38.477707,81.879211
9160547,38.367928,81.871384,38.420307,81.854729
9160548,38.566551,81.883461,38.618111,81.867035
9160549,38.591351,81.884911,38.64333,81.868484
9160550,38.619507,81.891853,38.670609,81.875343
9160551,38.50354,81.854927,38.554958,81.838249
9160552,38.419514,81.844696,38.471352,81.827988
9160553,38.478848,81.827003,38.531998,81.810242
9160554,38.475071,81.803963,38.528957,81.787712
9160555,38.243801,81.866669,38.297943,81.850006
9160556,38.239937,81.859596,38.294029,81.842949
9160557,38.404045,81.957085,38.45919,81.939774
9160558,38.003059,81.875839,38.061325,81.8592
9160559,37.933426,81.768333,37.997669,81.753265
3120062,24.858299,82.451096,25.02075,82.440689
3120063,27.14801,82.600349,27.285744,82.5867
3120064,26.903959,82.570374,27.045765,82.557251
3120065,26.51947,82.561134,26.665016,82.548866
3120066,26.630087,82.551445,26.7763,82.539154
3120067,26.519444,82.567505,26.665163,82.555511
3120068,28.132101,82.515892,28.26075,82.500885
3120069,28.237919,82.522598,28.370916,82.507385
3120070,28.254335,82.526215,28.388041,82.511002
3120071,28.242254,82.522972,28.375534,82.507729
3120072,28.236029,82.515709,28.367197,82.500214
3120073,28.224207,82.522987,28.355505,82.507492
3120074,28.295849,82.525368,28.428894,82.510147
3120075,27.618544,82.507027,27.760677,82.493095
3120076,28.37895,82.500488,28.517557,82.484695
3120077,27.189934,82.329926,27.342352,82.315018
3120078,26.997961,82.286011,27.154266,82.272095
3120079,26.953449,82.274879,27.110287,82.261185
3120080,26.973242,82.275375,27.130384,82.261757
3120081,27.253805,82.338676,27.404909,82.323631
3120082,32.089897,83.044395,32.221092,83.033745
12128011,28.717588,81.272713,28.835484,81.260704
12128012,28.710348,81.272949,28.828215,81.261009
12128013,28.690596,81.288513,28.807552,81.2771
12128014,28.734013,81.272377,28.851345,81.260345
12128015,28.713934,81.271767,28.831821,81.259773
12128016,28.742798,81.275131,28.861019,81.263145
12128017,28.445696,81.212959,28.564598,81.200935
12128018,28.345985,81.220795,28.46549,81.209084
12128019,28.525772,81.25457,28.645657,81.242691
12128020,28.604195,81.271988,28.723104,81.260178
12128021,28.537449,81.254242,28.658054,81.242355
12128022,28.538883,81.241173,28.658421,81.229118
12128023,28.501322,81.273788,28.618841,81.262283
12128024,28.219101,81.228188,28.336477,81.216911
12128025,28.735807,81.247849,28.853752,81.235855
12128026,28.601204,81.268829,28.721029,81.256859
12128027,28.620634,81.291,28.737295,81.279564
12128028,28.427975,81.253319,28.544912,81.241699
12128029,28.559061,81.272369,28.678867,81.260399
12128030,28.319948,81.261299,28.434786,81.249916
